positive_00779	79760 86800 86800 95280
positive_00780	56000 64480 64960 74720
positive_00781	11920 19760 19760 28400
positive_00782	9680 17680 18960 26640
positive_00783	9040 18000 18000 26480
positive_00784	5680 12560 12560 21680
positive_00785	12400 20560 20560 29200
positive_00786	3760 14000 14000 20080
positive_00787	33040 38160 38160 46320
positive_00788	15680 20000 20000 27520
positive_00789	17920 21920 21920 28800
positive_00790	10480 14800 14800 22000
positive_00791	13520 18000 18000 26480
positive_00792	14480 16560 16560 23760
positive_00793	9360 13360 13360 20720
positive_00794	14000 17680 17680 24720
positive_00795	14960 19920 19920 27120
positive_00796	11440 16240 16240 24240
positive_00797	63840 72320 75040 86240
positive_00798	38480 44400 44400 51760
positive_00799	39520 44960 46400 53120
positive_00800	47120 54000 57840 66320
positive_00801	9520 16240 16240 23760
positive_00802	14800 21200 21680 29040
positive_00803	10640 16400 16400 23760
positive_00804	14480 20720 20720 28240
positive_00805	13360 19920 22320 29360
positive_00806	8880 15280 15280 25200
positive_00807	53360 62000 62480 71600
positive_00808	25840 32880 33360 42160
positive_00809	21040 30320 32080 40720
positive_00810	48880 55760 56240 63600
positive_00811	3600 9680 9680 17360
positive_00812	10160 15120 15120 22800
positive_00813	11920 16400 16400 23600
positive_00814	11280 16560 16560 23760
positive_00815	8080 14000 14000 22000
positive_00816	7440 12880 12880 20240
positive_00817	22880 29920 30400 39520
positive_00818	56400 63920 63920 74320
positive_00819	49280 55040 55040 64160
positive_00820	58720 65120 65120 73760
positive_00821	73280 81120 81120 90400
positive_00822	8720 17520 17520 30160
positive_00823	5360 13360 13360 23920
positive_00824	10800 15600 15600 24240
positive_00825	7120 13520 13520 22960
positive_00826	7920 14000 14000 24080
positive_00827	19600 26160 26160 36720
positive_00828	61040 66960 66960 76400
positive_00829	52720 58000 58000 66160
positive_00830	45440 51360 51360 60480
positive_00831	74560 80160 80160 90240
positive_00832	22960 29040 29040 40400
positive_00833	21840 26800 26800 36240
positive_00834	21360 26480 26480 36080
positive_00835	19280 24240 24240 32880
positive_00836	17520 23440 23440 32400
positive_00837	56320 63360 64480 70560
positive_00838	28400 34480 34480 45360
positive_00839	40240 44880 44880 51600
positive_00840	34640 40880 40880 46640
positive_00841	25600 31360 31360 40160
positive_00842	49360 58640 58640 64080
positive_00843	56480 61760 61760 67040
positive_00844	23600 30000 30000 34960
positive_00845	21040 25200 25200 35440
positive_00846	36480 45280 45280 56000
positive_00847	76320 84000 84000 95520
positive_00848	48000 55520 55520 66080
positive_00849	25520 32560 32560 42160
positive_00850	52160 59040 59040 68800
positive_00851	55280 62160 62160 72080
positive_00852	31040 38720 38720 49120
positive_00853	8880 16720 16720 27600
positive_00854	11600 19920 19920 30000
positive_00855	8720 16720 16720 26480
positive_00856	9360 17840 17840 28240
positive_00857	14160 18480 18480 25200
positive_00858	48560 52400 52400 58640
positive_00859	53280 57440 57440 62720
positive_00860	34480 41200 41200 48400
positive_00861	11920 15760 15760 22320
positive_00862	9680 13680 13680 20720
positive_00863	8720 12880 12880 19280
positive_00864	8560 11760 11760 19120
positive_00865	9840 13840 13840 20880
positive_00866	8560 12240 12240 18000
positive_00867	45280 52000 52000 60320
positive_00868	62320 67920 67920 77200
positive_00869	77200 82320 82320 89680
positive_00870	33760 40320 40320 47840
positive_00871	20160 25280 25280 33120
positive_00872	43440 48720 48720 56880
positive_00873	32240 38320 38320 46480
positive_00874	33520 39120 39120 46800
positive_00875	69280 74880 74880 82400
positive_00876	49520 55600 55600 63280
positive_00877	48640 54880 54880 64000
positive_00878	45760 52800 52800 61600
positive_00879	22160 30000 30000 39280
positive_00880	86240 93120 93120 102080
positive_00881	28720 35760 35760 44240
positive_00882	42480 49200 49200 58320
positive_00883	13040 19600 19600 28400
positive_00884	15280 21520 21520 30800
positive_00885	8720 14640 14640 22480
positive_00886	15760 21360 21360 30800
positive_00887	69760 77920 78400 93600
positive_00888	66960 72240 75920 82320
positive_00889	41280 49760 49760 57120
positive_00890	12720 19440 19440 29520
positive_00891	12560 23920 23920 32880
positive_00892	16400 23760 23760 33040
positive_00893	15280 24560 24560 36880
positive_00894	18800 23440 33040 41840
positive_00895	14960 26160 26160 34000
positive_00896	14000 22000 22000 31760
positive_00897	80720 91600 92080 100560
positive_00898	25120 30720 30720 38080
positive_00899	49280 55040 55040 63680
positive_00900	13360 18960 18960 29040
positive_00901	20720 26480 26480 34000
positive_00902	15600 21680 21680 31120
positive_00903	15280 21200 21200 29840
positive_00904	17200 23760 23760 32240
positive_00905	15120 21040 21040 28880
positive_00906	10800 17360 17360 25520
positive_00907	26560 33920 33920 43520
positive_00908	54560 61280 61280 70400
positive_00909	43280 49680 49680 58000
positive_00910	65440 71520 71520 80320
positive_00911	25120 30720 30720 39680
positive_00912	41920 47680 47680 55520
positive_00913	18320 23440 23440 30480
positive_00914	21200 27280 27280 35280
positive_00915	9680 15600 15600 23440
positive_00916	13680 19920 19920 26640
positive_00917	48080 56400 56400 67280
positive_00918	29920 37120 37120 44800
positive_00919	14000 19920 19920 29680
positive_00920	7760 14320 14320 22960
positive_00921	7760 14160 14160 23280
positive_00922	10000 15760 15760 25040
positive_00923	10320 15920 15920 25840
positive_00924	14800 22000 22000 31600
positive_00925	13520 20240 20240 30160
positive_00926	17840 25040 25040 34960
positive_00927	35920 40560 40560 48080
positive_00928	69120 74720 74720 81440
positive_00929	45840 50800 50800 55440
positive_00930	19360 23680 23680 31040
positive_00931	32160 36640 36640 43840
positive_00932	4560 9680 9680 19600
positive_00933	10000 14000 14000 22800
positive_00934	6160 10160 10160 16400
positive_00935	4400 8400 8400 15760
positive_00936	6800 10640 10640 17520
positive_00937	48160 55360 55360 64000
positive_00938	34800 42160 42160 48080
positive_00939	47040 52800 52800 59360
positive_00940	44960 52640 52640 57440
positive_00941	55120 61200 61200 67920
positive_00942	52560 58960 58960 66480
positive_00943	13840 20560 20560 30000
positive_00944	14320 20880 20880 29840
positive_00945	14320 20720 20720 29520
positive_00946	17040 23440 23440 33520
positive_00947	41760 46560 46560 52800
positive_00948	54560 58720 58720 64640
positive_00949	50160 54480 54480 62000
positive_00950	60800 66080 66080 72480
positive_00951	6320 11920 11920 20720
positive_00952	10000 15120 15120 22640
positive_00953	7440 12240 12240 22000
positive_00954	6480 11760 11760 20080
positive_00955	6000 11280 11280 20560
positive_00956	5200 9680 9680 16880
positive_00957	34720 42240 42240 49760
positive_00958	35600 41680 41680 50000
positive_00959	42080 47200 47200 53920
positive_00960	75120 80880 80880 88880
positive_00961	40240 45520 45520 53360
positive_00962	12720 18480 18480 27280
positive_00963	17680 24400 24400 33680
positive_00964	14320 22480 22480 31920
positive_00965	16080 24240 24720 35120
positive_00966	13360 20400 20400 30320
positive_00967	22480 30640 30640 41040
positive_00968	15120 21840 21840 31920
positive_00969	47040 53920 53920 64960
positive_00970	35520 42080 42560 51040
positive_00971	43200 49600 49600 55040
positive_00972	13520 19600 19600 27600
positive_00973	16080 21840 21840 31920
positive_00974	11920 18160 18160 26960
positive_00975	12240 17840 17840 25840
positive_00976	14960 21200 21200 29520
positive_00977	31600 37840 37840 47760
positive_00978	22720 29440 29440 37760
positive_00979	27920 33360 33360 40400
positive_00980	31680 37280 37280 44000
positive_00981	24960 30880 30880 35680
positive_00982	23120 27600 27600 34160
positive_00983	47040 52160 52160 57600
positive_00984	39680 44800 44800 52800
positive_00985	4560 9680 9680 15280
positive_00986	6320 12240 12240 19440
positive_00987	27200 31840 31840 40320
positive_00988	41840 47280 47280 55920
positive_00989	21760 26880 26880 35040
positive_00990	30080 35200 35200 43840
positive_00991	44640 49120 49120 56640
positive_00992	6480 10160 10160 17360
positive_00993	2960 9520 9520 17040
positive_00994	13680 18960 18960 26000
positive_00995	11760 16240 16240 23760
positive_00996	11760 16720 16720 24880
positive_00997	52560 57520 57520 68720
positive_00998	55440 60400 60400 70640
positive_00999	45440 50400 50400 59520
positive_01000	51360 56320 56320 66080
positive_01001	31760 36240 36240 45360
positive_01002	61840 66480 66480 76400
positive_01003	26400 30400 30400 38240
positive_01004	38720 42720 42720 50560
positive_01005	10320 14320 14320 24880
positive_01006	16080 20400 20400 27920
positive_01007	30000 34640 34640 42160
positive_01008	47520 53760 53760 61440
positive_01009	8720 13040 13040 20240
positive_01010	11440 16240 16240 22480
positive_01011	10800 15760 15760 23280
positive_01012	12240 17200 17200 30480
positive_01013	8240 12560 12560 20080
positive_01014	11440 15440 15440 23120
positive_01015	11920 16880 16880 23920
positive_01016	14320 17680 17680 24560
positive_01017	29920 35200 35200 43200
positive_01018	24720 30960 30960 38800
positive_01019	30320 35600 35600 43280
positive_01020	16320 23040 23040 31840
positive_01021	16640 22400 22400 30880
positive_01022	53040 58160 58160 65680
positive_01023	22400 28640 28640 36800
positive_01024	9680 15280 15280 21840
positive_01025	7760 13520 13520 20240
positive_01026	10800 15920 15920 22640
positive_01027	60000 66080 66080 74880
positive_01028	44480 50720 50720 59680
positive_01029	27840 35040 35040 45120
positive_01030	30400 36000 36000 46080
positive_01031	7600 16880 16880 27760
positive_01032	6640 13520 13520 24080
positive_01033	4400 13680 13680 24240
positive_01034	4080 12560 12560 22640
positive_01035	8560 15440 15440 23760
positive_01036	3280 12720 12720 24560
positive_01037	66000 71440 71440 77680
positive_01038	37200 42640 42640 50960
positive_01039	20160 25600 25600 34240
positive_01040	50000 56240 56240 64880
positive_01041	12240 17840 17840 27920
positive_01042	6160 11440 11440 21360
positive_01043	11760 18480 18480 28240
positive_01044	7280 13040 13040 23120
positive_01045	7760 12240 12240 21520
positive_01046	8720 14160 14160 25040
positive_01047	17440 24000 24000 30720
positive_01048	19920 25840 25840 34320
positive_01049	15600 21680 21680 28240
positive_01050	43200 48320 48320 53600
positive_01051	26320 31440 31440 39280
positive_01052	26720 31840 31840 37600
positive_01053	40800 46720 46720 53600
positive_01054	42560 48320 48320 55360
positive_01055	15360 20320 20320 27840
positive_01056	19440 25520 25520 32720
positive_01057	40640 49280 49760 59680
positive_01058	30800 37520 37520 45520
positive_01059	36640 44960 44960 53600
positive_01060	13520 23280 23280 33040
positive_01061	10160 18480 18960 28720
positive_01062	10160 18000 18000 26640
positive_01063	14320 21840 24400 33680
positive_01064	7920 16400 17520 26480
positive_01065	15280 23280 23760 32720
positive_01066	14480 22480 22480 31920
positive_01067	29520 35920 35920 43440
positive_01068	35200 43040 44160 51040
positive_01069	20720 29040 30480 38960
positive_01070	11120 19760 23760 32880
positive_01071	12720 19760 19760 29360
positive_01072	12560 20560 21040 30320
positive_01073	10160 16880 16880 26960
positive_01074	11440 17360 17360 26160
positive_01075	11600 17680 17680 26640
positive_01076	13040 20400 20880 31280
positive_01077	52800 58880 58880 67040
positive_01078	82000 88080 88080 95920
positive_01079	26480 32880 32880 41360
positive_01080	33200 40400 40400 46160
positive_01081	16880 24560 24560 32880
positive_01082	28400 35600 36080 44240
positive_01083	51440 57360 57360 63920
positive_01084	21360 26960 26960 36080
positive_01085	12080 18160 18160 26960
positive_01086	13840 20080 20080 29680
positive_01087	54880 61440 61440 68960
positive_01088	52960 59520 59520 67040
positive_01089	39360 45760 46240 53760
positive_01090	44240 51120 51600 59280
positive_01091	13040 19280 19280 27760
positive_01092	8080 15120 15120 23280
positive_01093	11920 18160 18160 25520
positive_01094	9200 15600 15600 22960
positive_01095	10960 17840 17840 25680
positive_01096	7440 13200 13200 20720
positive_01097	61680 66320 66320 74640
positive_01098	35520 40480 40480 47840
positive_01099	32320 37280 37280 45600
positive_01100	21760 26240 26240 34560
positive_01101	40400 45040 45040 52240
positive_01102	17680 22000 22000 30000
positive_01103	18480 22480 22480 30160
positive_01104	3760 8080 8080 15920
positive_01105	10800 14960 14960 23120
positive_01106	1680 8400 8400 17040
positive_01107	17680 23120 23120 33520
positive_01108	42960 48240 48240 58000
positive_01109	51280 56400 56400 66480
positive_01110	11440 19440 23280 30000
positive_01111	11120 19760 22640 31920
positive_01112	8560 16880 20400 30000
positive_01113	13040 19440 19440 29360
positive_01114	6480 14480 17360 26480
positive_01115	5520 13040 15600 24720
positive_01116	7280 14960 18640 27600
positive_01117	54240 62080 63680 73600
positive_01118	29920 39360 39840 49760
positive_01119	42640 51280 51280 62640
positive_01120	49600 59200 62240 73760
positive_01121	38960 44240 44240 52560
positive_01122	40400 46960 46960 55280
positive_01123	40640 47200 47200 57120
positive_01124	14000 19600 19600 28240
positive_01125	9840 16880 16880 26480
positive_01126	14000 23120 23120 34640
positive_01127	61360 67920 68560 77200
positive_01128	82320 88080 88080 96080
positive_01129	46400 52640 52640 60960
positive_01130	68240 74320 74320 82320
positive_01131	40320 46560 46560 54240
positive_01132	69040 74960 74960 83280
positive_01133	12720 18640 18640 26960
positive_01134	8240 13840 13840 22800
positive_01135	6800 13840 13840 22960
positive_01136	13520 18800 18800 27280
positive_01137	10960 17040 17040 26320
positive_01138	14160 20400 20400 29040
positive_01139	32000 38400 38880 44480
positive_01140	42960 49840 50320 57360
positive_01141	47200 53920 53920 60000
positive_01142	53120 60000 60480 66240
positive_01143	57200 62800 63600 71760
positive_01144	31920 39120 40080 46640
positive_01145	48560 55280 55760 65360
positive_01146	19440 25680 26160 34480
positive_01147	18800 26320 26800 36400
positive_01148	32240 36720 36720 45680
positive_01149	44400 52720 53200 64080
positive_01150	18720 27520 28000 36960
positive_01151	41680 50480 51600 62160
positive_01152	16560 27760 37520 50160
positive_01153	13840 23440 28240 37520
positive_01154	18160 29360 34320 44240
positive_01155	17360 30160 31920 42320
positive_01156	16240 25200 27760 37040
positive_01157	19120 29360 32720 43760
positive_01158	13040 21200 23760 32880
positive_01159	29440 34880 34880 42720
positive_01160	69040 75120 75120 82160
positive_01161	34880 40320 40320 48480
positive_01162	44640 50080 50080 58080
positive_01163	53040 59280 59280 68720
positive_01164	28560 34480 34480 42000
positive_01165	3600 9360 9360 16880
positive_01166	5200 12720 12720 23760
positive_01167	11920 18160 18160 25360
positive_01168	3440 10960 10960 20400
positive_01169	20720 28720 30000 39600
positive_01170	60720 66960 66960 73840
positive_01171	32320 37600 37600 44480
positive_01172	36720 39760 39760 48400
positive_01173	31840 37920 37920 45280
positive_01174	63280 68080 68080 76720
positive_01175	36960 41920 41920 51680
positive_01176	14400 22720 22720 31680
positive_01177	56400 64080 64080 72880
positive_01178	46320 53360 53360 61680
positive_01179	43040 49600 49600 57760
positive_01180	48400 55760 55760 63280
positive_01181	38880 45600 45600 53440
positive_01182	6480 13680 13680 21040
positive_01183	8880 16240 16240 24560
positive_01184	7760 15120 15120 23120
positive_01185	8720 16080 16080 24560
positive_01186	10960 18800 18800 27920
positive_01187	50960 59920 59920 69680
positive_01188	25200 33040 33040 44720
positive_01189	33040 39920 39920 49680
positive_01190	34960 43280 44560 54480
positive_01191	12080 18320 18320 27120
positive_01192	16240 23280 23280 32080
positive_01193	11120 18640 18640 27120
positive_01194	12720 19120 19120 27600
positive_01195	15600 21840 21840 31120
positive_01196	13520 21360 21360 30160
positive_01197	32240 37200 37200 44240
positive_01198	46880 51520 51520 57920
positive_01199	30240 33280 33280 39680
positive_01200	17200 20560 20560 26640
positive_01201	25200 28880 28880 35280
positive_01202	44320 47200 47200 52960
positive_01203	49760 54560 54560 60320
positive_01204	32320 40960 40960 49760
positive_01205	62160 70160 70800 80080
positive_01206	56240 63440 63440 73040
positive_01207	13520 21520 21520 32240
positive_01208	8720 17200 17200 28880
positive_01209	10640 18640 18640 28720
positive_01210	5840 13520 13520 23600
positive_01211	6480 15280 15280 25840
positive_01212	12880 20880 20880 31120
positive_01213	7920 16240 17680 27760
positive_01214	56960 62240 62240 71840
positive_01215	84560 90320 90320 96880
positive_01216	52880 58480 58480 66960
positive_01217	36160 41440 41440 47680
positive_01218	11760 16720 16720 25840
positive_01219	7280 12720 12720 20720
positive_01220	10800 16560 16560 26640
positive_01221	12080 17680 17680 26960
positive_01222	6000 10960 10960 19280
positive_01223	3280 8080 8080 16240
positive_01224	73440 80640 80640 89120
positive_01225	60880 67760 67760 76240
positive_01226	45040 50960 50960 59760
positive_01227	55600 62320 62320 70640
positive_01228	55920 64880 64880 74480
positive_01229	87680 93600 93600 102080
positive_01230	45760 51680 51680 58720
positive_01231	28080 33520 33520 40880
positive_01232	13680 19280 19280 26160
positive_01233	21840 32720 34000 46000
positive_01234	56720 62000 62000 69200
positive_01235	36000 41440 41440 49120
positive_01236	18640 24400 24400 32720
positive_01237	18160 23920 23920 31440
positive_01238	42720 49600 49600 58720
positive_01239	11600 16560 16560 23440
positive_01240	20160 26080 26080 34560
positive_01241	7920 12720 12720 20880
positive_01242	14000 19120 19120 27120
positive_01243	12560 17680 17680 25840
positive_01244	12800 16960 16960 23200
positive_01245	37360 42960 42960 50160
positive_01246	13840 18800 18800 25680
positive_01247	38560 44000 44000 49280
positive_01248	51680 56000 56000 62080
positive_01249	12560 17040 17040 23600
positive_01250	11760 16080 16080 22640
positive_01251	18480 22480 22480 31120
positive_01252	8720 12880 12880 20400
positive_01253	9520 14000 14000 21840
positive_01254	19680 25120 25120 33120
positive_01255	52480 58080 58080 63680
positive_01256	28160 33920 33920 39520
positive_01257	10800 17200 17200 24400
positive_01258	14480 20240 20240 29520
positive_01259	17360 23920 23920 31600
positive_01260	21840 27600 27600 35600
positive_01261	23120 29680 29680 39280
positive_01262	17360 23920 23920 31760
positive_01263	16240 23280 23280 33840
positive_01264	37440 43200 43200 50880
positive_01265	27440 33200 33200 40560
positive_01266	17360 22960 22960 31600
positive_01267	44960 50720 51200 58560
positive_01268	9840 16400 16400 23600
positive_01269	9840 16080 16080 23120
positive_01270	6160 12720 12720 19760
positive_01271	7920 14000 14000 22320
positive_01272	5040 11600 11600 18960
positive_01273	8880 15440 15440 23920
positive_01274	65840 71440 71440 79760
positive_01275	37120 44000 44000 52320
positive_01276	27200 32800 32800 42240
positive_01277	18320 23920 23920 34480
positive_01278	13040 18320 18320 26960
positive_01279	21200 26480 26480 37360
positive_01280	14320 19120 19120 26800
positive_01281	11440 16400 16400 24720
positive_01282	14000 18480 18480 25680
positive_01283	9040 15440 15440 22960
positive_01284	35920 41040 41040 46640
positive_01285	25840 30160 30160 36080
positive_01286	7760 12560 12560 18800
positive_01287	10800 16080 16080 23760
positive_01288	15120 19600 19600 26160
positive_01289	8240 13200 13200 20240
positive_01290	7600 12080 12080 18320
positive_01291	8400 13360 13360 18960
positive_01292	7760 11440 11440 17040
positive_01293	8240 13040 13040 18800
positive_01294	15280 22160 22160 30480
positive_01295	44560 51760 52240 60880
positive_01296	37520 44240 44240 51600
positive_01297	29600 36960 36960 44480
positive_01298	69840 77360 77840 85840
positive_01299	53280 60640 61120 69280
positive_01300	32240 38000 38000 44880
positive_01301	10800 17360 17360 24720
positive_01302	4880 11600 11600 18640
positive_01303	14640 19760 19760 25040
positive_01304	38320 43440 43440 54800
positive_01305	56400 62320 62320 72720
positive_01306	47120 52720 52720 62160
positive_01307	44320 49760 49760 57760
positive_01308	32000 40000 44480 51520
positive_01309	33440 38080 38080 42880
positive_01310	52720 57360 57360 62160
positive_01311	44800 49120 49120 54560
positive_01312	46400 52000 52000 57760
positive_01313	7920 14320 14800 22640
positive_01314	43440 47920 47920 54000
positive_01315	23120 27760 27760 34160
positive_01316	45120 49920 49920 55200
positive_01317	45280 49920 49920 56640
positive_01318	5200 9040 9040 15760
positive_01319	7440 12240 12240 19280
positive_01320	10800 15120 15120 21520
positive_01321	14640 18640 18640 25040
positive_01322	13680 17840 17840 24080
positive_01323	10320 13840 13840 21360
positive_01324	36000 43040 43040 52160
positive_01325	66720 74400 76160 83680
positive_01326	51440 59120 61040 68720
positive_01327	56240 62800 64720 70480
positive_01328	47440 53520 54000 61840
positive_01329	46480 53680 55120 62800
positive_01330	12240 18320 19760 27440
positive_01331	11440 18480 18960 26320
positive_01332	11280 17840 17840 25840
positive_01333	8880 17520 18000 25680
positive_01334	28320 34400 34400 42240
positive_01335	28880 34640 34640 42960
positive_01336	35440 41200 41200 49360
positive_01337	41280 46400 46400 54240
positive_01338	62240 67360 67360 74880
positive_01339	16240 21200 21200 29360
positive_01340	31280 36240 36240 43760
positive_01341	14160 18960 18960 25360
positive_01342	11120 14800 14800 19920
positive_01343	12400 16400 16400 21200
positive_01344	32480 38400 38400 47360
positive_01345	12080 17360 17360 26800
positive_01346	14000 19600 19600 29360
positive_01347	18160 23440 23440 32240
positive_01348	17200 23600 23600 33040
positive_01349	15280 21040 21040 30640
positive_01350	15280 21040 21520 30960
positive_01351	12080 17360 17360 26480
positive_01352	9520 14800 14800 23440
positive_01353	13520 19120 19120 27920
positive_01354	26720 29760 38400 48800
positive_01355	14400 20480 20480 30560
positive_01356	31760 36240 36240 45200
positive_01357	9520 14960 14960 25360
positive_01358	9680 14640 14640 24880
positive_01359	7760 12080 12080 22000
positive_01360	6320 10960 10960 21520
positive_01361	5520 16080 16080 29360
positive_01362	4240 8080 8080 17360
positive_01363	7760 12880 12880 22320
positive_01364	38000 45840 47120 55280
positive_01365	18000 25520 25520 35440
positive_01366	11600 17200 18480 28240
positive_01367	10320 17360 17360 28400
positive_01368	9840 16240 16240 25840
positive_01369	14800 20880 21520 31600
positive_01370	10960 17520 17520 27920
positive_01371	9200 16080 16080 26000
positive_01372	10320 17040 17520 28080
positive_01373	10000 16240 16240 25360
positive_01374	39440 45200 45200 53360
positive_01375	32240 37680 37680 45040
positive_01376	39360 45120 45120 53280
positive_01377	39680 45760 45760 54240
positive_01378	13680 19600 19600 27280
positive_01379	14480 20240 20240 28720
positive_01380	7760 13200 13200 21520
positive_01381	13680 18960 18960 27280
positive_01382	12560 19440 19440 28080
positive_01383	10960 16880 16880 25360
positive_01384	24720 28720 28720 32880
positive_01385	46080 50080 50080 54880
positive_01386	28080 33200 33200 39120
positive_01387	43360 48480 48480 54080
positive_01388	21120 26720 26720 30880
positive_01389	32960 38080 38080 42880
positive_01390	30880 36000 36000 40160
positive_01391	8560 12880 12880 17520
positive_01392	7120 12240 12240 17040
positive_01393	5360 8880 8880 14480
positive_01394	25200 30160 30160 39280
positive_01395	29840 34000 34000 42000
positive_01396	44960 49760 49760 57280
positive_01397	13280 17760 17760 25600
positive_01398	36720 41200 41200 49840
positive_01399	12880 17040 17040 25040
positive_01400	14480 19280 19280 27920
positive_01401	9680 14480 14480 22640
positive_01402	7280 12560 12560 21840
positive_01403	10960 15440 15440 23120
positive_01404	32640 40160 40160 48960
positive_01405	45840 50960 50960 59120
positive_01406	39040 48320 48800 58080
positive_01407	39840 44640 44640 52640
positive_01408	62000 66960 66960 73360
positive_01409	19760 24720 24720 33200
positive_01410	16880 22160 22160 31600
positive_01411	20560 25520 25520 33840
positive_01412	18160 23120 23120 30480
positive_01413	12880 21200 21200 30320
positive_01414	36000 41120 41120 48640
positive_01415	41120 47040 47040 52480
positive_01416	16320 23040 23040 31680
positive_01417	35440 40080 40080 46160
positive_01418	14800 20240 20240 24720
positive_01419	18000 23440 23440 30480
positive_01420	19440 24880 24880 32400
positive_01421	2960 8880 9360 17040
positive_01422	1520 5200 6480 13040
positive_01423	7920 13840 13840 22000
positive_01424	12320 17920 17920 25920
positive_01425	15760 20240 20240 27440
positive_01426	30720 34880 34880 41920
positive_01427	46080 50400 50400 54560
positive_01428	34320 38000 38000 42800
positive_01429	5360 8560 8560 12240
positive_01430	7120 10640 10640 14800
positive_01431	10960 14160 14160 18480
positive_01432	7600 10800 10800 17040
positive_01433	3440 11280 11760 21200
positive_01434	40000 45280 45280 54080
positive_01435	44000 49280 49280 57440
positive_01436	48160 53760 53760 61120
positive_01437	42800 48720 48720 56880
positive_01438	31760 36880 36880 45040
positive_01439	36560 42800 42800 50640
positive_01440	38960 44240 44240 52720
positive_01441	23040 28000 28000 37120
positive_01442	12720 17040 17040 23760
positive_01443	14480 18960 18960 26640
positive_01444	38240 44320 45440 52640
positive_01445	26400 33760 34240 42080
positive_01446	18960 26480 26960 34960
positive_01447	49600 54880 55840 61600
positive_01448	28480 34880 35680 43200
positive_01449	11360 18080 18080 25760
positive_01450	18400 25280 25760 31680
positive_01451	42640 48400 48400 54640
positive_01452	43760 50480 50480 58320
positive_01453	17440 25280 25920 32800
positive_01454	27200 36640 36640 44960
positive_01455	35360 42880 42880 52160
positive_01456	43280 51600 51600 60400
positive_01457	44160 52960 52960 63040
positive_01458	59120 68080 68080 79440
positive_01459	21680 30000 30000 40080
positive_01460	10800 19280 19280 29200
positive_01461	11920 20720 20720 31920
positive_01462	13200 22160 22160 31600
positive_01463	9840 20240 20240 30800
positive_01464	50400 58400 58880 68480
positive_01465	32560 39280 39760 49200
positive_01466	41120 47520 48640 57760
positive_01467	51280 57360 57360 66640
positive_01468	61600 68640 68640 79040
positive_01469	14400 22080 22080 31360
positive_01470	12080 18960 18960 28240
positive_01471	8400 17360 18320 29040
positive_01472	10160 15920 15920 25200
positive_01473	8400 15920 15920 25520
positive_01474	52720 59920 59920 69040
positive_01475	51280 57360 57840 66800
positive_01476	55280 62000 62480 70640
positive_01477	51760 58960 58960 67760
positive_01478	41440 48000 48000 56320
positive_01479	59200 66560 67200 76640
positive_01480	22320 30800 32080 41360
positive_01481	9040 15440 16720 24080
positive_01482	8240 14640 15120 24400
positive_01483	8240 14640 16080 24560
positive_01484	37920 43360 43360 51840
positive_01485	46880 52000 52000 60640
positive_01486	41120 48160 48160 60960
positive_01487	7120 13840 17680 29200
positive_01488	14480 19440 19440 29040
positive_01489	12560 17840 17840 27600
positive_01490	10000 14960 14960 25200
positive_01491	8240 18320 18320 37680
positive_01492	8720 15760 15760 25680
positive_01493	15600 23120 23120 35760
positive_01494	30400 37920 37920 52000
positive_01495	28960 37920 37920 50560
positive_01496	68000 74560 74560 85920
positive_01497	78800 86960 86960 95440
positive_01498	63120 71760 71760 81520
positive_01499	1200 5040 5040 14640
positive_01500	8880 15760 15760 24880
positive_01501	4880 11920 11920 20880
positive_01502	6160 12240 12240 20880
positive_01503	7600 14160 14160 22160
positive_01504	24080 33200 33680 46960
positive_01505	23040 29760 29760 40800
positive_01506	48080 55120 55120 65840
positive_01507	44160 49920 49920 59200
positive_01508	40400 46000 46000 55280
positive_01509	11760 18640 18640 28240
positive_01510	12880 18960 18960 27760
positive_01511	13360 19280 19760 28720
positive_01512	10800 18000 18640 28080
positive_01513	8240 14000 14480 24080
positive_01514	31920 37840 37840 45680
positive_01515	54080 59200 59200 65920
positive_01516	47760 53360 53360 62960
positive_01517	39360 44480 44480 53280
positive_01518	29280 34720 34720 44000
positive_01519	9840 16400 16400 25040
positive_01520	9680 15760 15760 23280
positive_01521	9040 14960 14960 22800
positive_01522	11440 17520 17520 25360
positive_01523	11600 17040 17040 24880
positive_01524	63360 69760 70240 77280
positive_01525	41120 48160 48160 57120
positive_01526	9520 17680 17680 26160
positive_01527	8400 17040 17040 26960
positive_01528	11600 19440 19440 29200
positive_01529	13360 21040 21040 30480
positive_01530	10960 19120 19120 28560
positive_01531	7760 15280 15280 25040
positive_01532	4560 11760 11760 20400
positive_01533	7760 14640 14640 22960
positive_01534	40800 44960 44960 53120
positive_01535	45360 49680 49680 57840
positive_01536	32880 37360 37360 44720
positive_01537	11920 16720 16720 26160
positive_01538	11760 16080 16080 24880
positive_01539	18640 24080 24080 30160
positive_01540	30320 35120 35120 44080
positive_01541	13680 19120 19120 25840
positive_01542	14480 20400 20400 30160
positive_01543	19920 25360 25360 33520
positive_01544	63920 70960 70960 82000
positive_01545	41520 48240 48240 58320
positive_01546	56160 62560 62560 72640
positive_01547	29600 36320 36320 45600
positive_01548	13360 19920 19920 29840
positive_01549	8560 15440 15440 25040
positive_01550	15600 22640 22640 32240
positive_01551	11280 17520 17520 26640
positive_01552	7280 14320 14320 23440
positive_01553	9840 16560 16560 26320
positive_01554	13120 17760 17760 25280
positive_01555	39120 46480 49840 59280
